41.98,79.69,981
41.98,80.42,972
42.08,78.80,992
42.08,75.24,1039
42.08,80.01,977
42.18,75.75,1032
42.18,77.63,1007
42.18,78.49,996
42.28,82.29,950
42.28,75.60,1034
42.38,78.88,991
42.38,63.87,1224
42.38,69.30,1128
42.48,60.55,1291
42.48,59.09,1323
42.58,48.11,1625
42.58,47.15,1658
42.68,40.89,1912
42.78,38.87,2011
42.78,35.74,2187
42.88,35.91,2177
42.98,32.87,2378
43.08,32.25,2424
43.18,30.30,2580
43.28,30.72,2545
43.28,29.77,2626
43.38,30.57,2557
43.48,27.95,2797
43.58,30.57,2557
43.68,29.72,2630
43.78,31.03,2519
43.88,29.34,2664
43.98,31.75,2462
44.08,30.26,2583
44.18,31.19,2506
44.18,29.33,2665
44.28,31.03,2519
44.38,29.80,2623
44.48,32.38,2414
44.58,30.04,2602
44.68,31.13,2511
44.78,30.64,2551
44.88,31.95,2447
44.98,29.60,2641
44.98,32.22,2426
45.08,30.97,2524
45.18,30.83,2536
45.28,29.57,2644
45.38,31.89,2451
45.48,29.66,2636
45.58,30.22,2587
45.68,29.44,2655
45.78,30.60,2555
45.88,29.62,2639
45.98,31.55,2478
45.98,29.85,2619
46.08,32.34,2417
46.18,31.22,2504
46.28,31.64,2471
46.38,29.25,2673
46.48,30.86,2533
46.58,29.87,2617
46.58,31.03,2519
46.78,28.55,2738
46.78,30.64,2551
46.88,29.08,2688
46.98,29.18,2679
47.08,27.69,2823
47.18,29.86,2618
47.28,29.92,2613
47.38,30.43,2569
47.48,28.16,2776
47.58,29.33,2665
47.68,30.44,2568
47.78,30.74,2543
47.88,28.81,2713
47.88,32.30,2420
47.98,31.13,2511
48.08,31.17,2508
48.18,29.53,2647
48.28,32.91,2375
48.38,29.51,2649
48.48,31.73,2464
48.58,30.00,2606
48.58,29.95,2610
48.68,29.48,2652
48.78,34.15,2289
48.88,34.61,2259
48.98,38.53,2029
48.98,43.77,1786
49.08,37.42,2089
49.18,38.76,2017
49.18,46.28,1689
49.28,44.22,1768
49.38,44.34,1763
49.38,42.44,1842
49.48,41.21,1897
49.58,37.87,2064
49.58,48.08,1626
49.68,43.99,1777
49.68,47.35,1651
49.78,45.34,1724
49.88,47.52,1645
49.88,44.59,1753
49.98,48.08,1626
49.98,45.98,1700
50.08,47.41,1649
50.08,42.69,1831
50.18,49.79,1570
50.28,44.67,1750
50.28,44.75,1747
50.38,45.37,1723
50.38,47.58,1643
50.48,45.53,1717
50.58,46.34,1687
50.88,48.65,1607
50.98,46.61,1677
50.98,47.49,1646
51.08,44.37,1762
51.08,50.93,1535
51.18,45.06,1735
51.28,47.01,1663
51.28,43.92,1780
51.38,48.11,1625
51.38,45.61,1714
51.48,47.55,1644
51.58,43.21,1809
51.58,47.78,1636
51.68,44.95,1739
51.68,48.98,1596
51.78,42.35,1846
51.78,47.61,1642
51.88,46.45,1683
51.98,46.73,1673
51.98,45.00,1737
52.08,48.34,1617
52.08,46.37,1686
52.18,44.62,1752
52.28,44.59,1753
52.28,48.05,1627
52.38,46.01,1699
52.48,45.61,1714
52.48,44.77,1746
52.58,47.67,1640
52.58,46.39,1685
52.68,46.70,1674
52.68,41.54,1882
52.78,48.43,1614
52.78,46.34,1687
52.88,46.12,1695
52.98,45.48,1719
52.98,48.25,1620
53.08,43.87,1782
53.08,47.41,1649
53.18,45.24,1728
53.28,47.09,1660
53.28,44.09,1773
53.38,48.34,1617
53.38,44.14,1771
53.48,46.12,1695
53.58,45.90,1703
53.58,47.35,1651
53.68,43.07,1815
53.68,46.98,1664
53.78,45.34,1724
53.88,45.64,1713
53.88,43.89,1781
53.98,48.58,1609
53.98,43.94,1779
54.08,47.49,1646
54.18,44.19,1769
54.18,47.38,1650
54.28,45.06,1735
54.28,46.78,1671
54.38,44.14,1771
54.48,46.73,1673
54.48,45.58,1715
54.58,45.50,1718
54.58,42.98,1819
54.68,46.73,1673
54.78,43.02,1817
54.78,44.57,1754
54.88,42.79,1827
54.98,45.50,1718
54.98,42.55,1837
55.08,44.77,1746
55.08,39.90,1959
55.18,39.99,1955
55.28,34.68,2254
55.48,27.34,2859
55.58,26.36,2966
55.68,24.44,3198
55.78,24.11,3243
55.88,20.93,3735
55.98,21.18,3691
56.18,18.53,4219
56.28,20.35,3842
56.38,19.85,3938
56.58,20.81,3756
56.68,20.06,3897
56.78,21.92,3566
56.98,19.91,3926
57.08,21.98,3556
57.18,21.17,3693
57.38,21.79,3588
57.48,20.97,3728
57.58,22.82,3426
57.68,21.71,3601
57.88,22.67,3448
57.98,21.23,3682
58.08,23.24,3364
58.18,22.36,3496
58.28,23.21,3368
58.48,22.03,3549
58.58,22.82,3426
58.68,21.93,3565
58.78,22.86,3420
58.98,20.99,3724
59.08,22.39,3491
59.18,21.99,3555
59.28,22.69,3445
59.48,22.29,3507
59.58,22.92,3411
59.68,21.64,3612
59.78,22.72,3440
59.88,22.63,3455
59.98,23.24,3364
60.18,23.35,3348
60.28,24.75,3158
60.38,23.20,3369
60.98,25.26,3095
62.28,24.77,3156
62.38,23.37,3345
62.48,24.77,3156
62.68,22.80,3428
62.78,24.68,3167
62.88,23.62,3309
62.98,24.53,3187
63.08,22.79,3430
